Sex,EE_kJH,H2Og,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,TimeOfDay,hour,,
Female,0.22770717,0.20144496,1.03423516,1168,32.42498,15.885,yes water,11:48:02,0.00929866,0.024683,0.1348584,0.1782641,0.184367,8/3/21,light,11,,
Female,0.679258681,0.21094368,0.903916653,1010,32.39937,18.747,yes water,11:52:02,0.0173537,0.02232001,0.03634908,0.5472811,0.4946965,8/3/21,light,11,,
Female,0.292325232,0.20816442,1.037058575,1155,32.48545,17.137,yes water,12:00:02,0.01037549,0.02112615,0.03394096,0.2287109,0.2371866,8/3/21,light,12,,
Female,0.298649585,0.19396338,0.924022177,1010,32.48824,18.747,yes water,12:08:02,0.009953438,0.01738254,0.02355251,0.2395449,0.2213448,8/3/21,light,12,,
Female,0.136847311,0.18809166,1.449020143,1168,32.46722,15.885,yes water,12:20:02,0.01063067,0.02006847,0.1334717,0.09826744,0.1423915,8/3/21,light,12,,
Female,0.197548394,0.17897526,1.078840331,1010,32.53917,18.747,yes water,12:30:03,0.0107949,0.009374575,0.02528868,0.1531678,0.1652436,8/3/21,light,12,,
Female,0.199230232,0.17660424,0.997568444,1168,32.4589,15.885,yes water,12:38:03,0.01452932,0.01548438,0.02933969,0.1572244,0.1568421,8/3/21,light,12,,
Female,0.277252844,0.17588178,0.903188613,1155,32.5352,17.137,yes water,12:46:03,0.009709723,0.02340504,0.1212452,0.22342,0.2017904,8/3/21,light,12,,
Female,0.157066117,0.17319558,1.131479794,1168,32.52383,15.885,yes water,12:50:03,0.008097505,0.0123943,0.0767009,0.1204147,0.1362468,8/3/21,light,12,,
Female,0.212883045,0.17147844,0.934746544,1168,32.45145,15.885,yes water,12:58:03,0.01041118,0.01052656,0.02193146,0.170345,0.1592294,8/3/21,light,12,,
Female,0.262648512,0.15631542,1.005217362,1010,32.52062,18.747,yes water,13:02:03,0.009737962,0.0118683,0.03611062,0.2069245,0.2080041,8/3/21,light,1,,
Female,0.300745253,0.16168758,0.814017259,1155,32.49189,17.137,yes water,13:14:03,0.01066032,0.01932167,0.01316866,0.247288,0.2012967,8/3/21,light,1,,
Female,0.274081051,0.15095802,0.98392478,1010,32.4875,18.747,yes water,13:18:03,0.01124428,0.01591532,0.06215448,0.2169426,0.2134552,8/3/21,light,1,,
Female,0.256750745,0.15831384,1.057581088,1155,32.44773,17.137,yes water,13:22:03,0.009434474,0.01304822,0.02445153,0.1999858,0.2115012,8/3/21,light,1,,
Female,0.376237338,0.1599558,0.929431327,1155,32.48164,17.137,yes water,13:30:03,0.0101874,0.01873499,0.03436444,0.3014142,0.2801438,8/3/21,light,1,,
Female,0.309981373,0.16158666,0.518800434,1168,32.46054,15.885,yes water,13:34:03,0.00910491,0.04956602,0.103393,0.2733155,0.1417962,8/3/21,light,1,,
Female,0.173401073,0.15758238,1.053912372,1168,32.47469,15.885,yes water,13:50:03,0.01176168,0.01234305,0.02763644,0.1351712,0.1424586,8/3/21,light,1,,
Female,0.257533803,0.14867958,0.977409344,1155,32.46214,17.137,yes water,13:58:03,0.01046069,0.02489858,0.01945165,0.2041375,0.1995259,8/3/21,light,1,,
Female,0.247044959,0.15692898,1.043274005,1010,32.47965,18.747,yes water,14:14:03,0.007912545,0.01532273,0.01660515,0.1930235,0.2013764,8/3/21,light,2,,
Female,0.22128807,0.15287166,1.13145611,1010,32.48225,18.747,yes water,14:22:03,0.009025626,0.01610674,0.04060521,0.1696513,0.191953,8/3/21,light,2,,
Female,0.168459172,0.15299964,1.026845439,1168,32.49944,15.885,yes water,14:30:03,0.0106191,0.01789376,0.1179297,0.1320932,0.1356393,8/3/21,light,2,,
Female,0.445684448,0.14239248,0.966687536,1155,32.48532,17.137,yes water,14:34:03,0.01261722,0.01445561,0.02527149,0.3541137,0.3423173,8/3/21,light,2,,
Female,0.337349056,0.15185214,1.051096799,1010,32.5194,18.747,yes water,14:50:03,0.01182078,0.01094692,0.02020579,0.2631339,0.2765792,8/3/21,light,2,,
Female,0.162993513,0.14856906,1.122331831,1168,32.45449,15.885,yes water,14:54:03,0.008816017,0.01541242,0.02171766,0.1252029,0.1405192,8/3/21,light,2,,
Female,0.246283393,0.13668882,0.988318978,1155,32.47997,17.137,yes water,14:58:03,0.008113277,0.01658302,0.02325167,0.1947518,0.1924769,8/3/21,light,2,,
Female,0.258726645,0.14873646,1.082919963,1010,32.51262,18.747,yes water,15:02:03,0.007497415,0.01782747,0.0352204,0.2004258,0.2170451,8/3/21,light,3,,
Female,0.186994674,0.14536878,1.028861309,1168,32.45504,15.885,yes water,15:18:03,0.01016116,0.01579816,0.02646753,0.146563,0.150793,8/3/21,light,3,,
Female,0.237477442,0.14349342,1.158183926,1010,32.44387,18.747,yes water,15:22:03,0.007865763,0.01567801,0.02206157,0.1810323,0.2096687,8/3/21,light,3,,
Female,0.234523855,0.13075464,1.091978251,1155,32.49892,17.137,yes water,15:30:03,0.009615373,0.01569535,0.0236458,0.1813233,0.1980011,8/3/21,light,3,,
Female,0.220453749,0.13731036,1.137847127,1010,32.45404,18.747,yes water,15:38:03,0.01029984,0.01376769,0.02070322,0.1687819,0.192048,8/3/21,light,3,,
Female,0.19953248,0.12309852,0.938855817,1168,32.44222,15.885,yes water,15:50:03,0.009786641,0.02002363,0.050973,0.1595164,0.1497629,8/3/21,light,3,,
Female,0.26061399,0.13273098,1.055006177,1010,32.47232,18.747,yes water,16:00:04,0.01054376,0.01200168,0.02431113,0.2031081,0.2142803,8/3/21,light,4,,
Female,0.154080159,0.13971348,1.286089294,1168,32.39629,15.885,yes water,16:08:04,0.009042403,0.01405582,0.01973785,0.1143594,0.1470764,8/3/21,light,4,,
Female,0.303561928,0.12279252,1.015507069,1155,32.50727,17.137,yes water,16:16:04,0.009799798,0.0267178,0.03151993,0.2386202,0.2423205,8/3/21,light,4,,
Female,0.483786408,0.1499451,0.922610051,1168,32.43945,15.885,yes water,16:20:04,0.04083203,0.03472154,0.132897,0.3881641,0.3581241,8/3/21,light,4,,
Female,0.428906494,0.14727366,0.882364071,1168,32.47357,15.885,yes water,16:28:04,0.009462416,0.02744631,0.02739025,0.3472468,0.3063981,8/3/21,light,4,,
Female,0.348744927,0.12941964,1.029118125,1010,32.44977,18.747,yes water,16:32:04,0.008890017,0.02784409,0.02575544,0.2733246,0.2812833,8/3/21,light,4,,
Female,0.41146346,0.1186773,0.917837184,1155,32.42175,17.137,yes water,16:44:04,0.01542022,0.01714684,0.01411361,0.3304877,0.3033339,8/3/21,light,4,,
Female,0.300815347,0.1286358,1.043138526,1010,32.47512,18.747,yes water,16:48:04,0.01016816,0.02118474,0.01829636,0.2350428,0.2451822,8/3/21,light,4,,
Female,0.261137787,0.11930688,1.120573147,1155,32.49172,17.137,yes water,16:52:04,0.01191183,0.02162339,0.01490387,0.2006674,0.2248625,8/3/21,light,4,,
Female,0.293479765,0.12114192,0.951340706,1155,32.47279,17.137,yes water,17:00:04,0.0114181,0.02274449,0.02040692,0.2339738,0.2225888,8/3/21,light,5,,
Female,0.14134093,0.13737642,1.292655571,1168,32.42505,15.885,yes water,17:04:04,0.009496084,0.01303535,0.22462,0.1047624,0.1354217,8/3/21,light,5,,
Female,0.213352827,0.14039172,1.028354376,1168,32.54577,15.885,yes water,17:20:04,0.01105685,0.0159513,0.07390745,0.1672405,0.1719825,8/3/21,light,5,,
Female,0.296793504,0.11649342,1.002359261,1155,32.49903,17.137,yes water,17:28:04,0.01320034,0.02323752,0.02168844,0.2339716,0.2345236,8/3/21,light,5,,
Female,0.301332806,0.12927678,0.989995596,1010,32.38902,18.747,yes water,17:44:04,0.006320884,0.01013509,0.03272524,0.2381951,0.2358121,8/3/21,light,5,,
Female,0.269567571,0.1274394,1.033953397,1010,32.49912,18.747,yes water,17:52:04,0.01097633,0.01434055,0.02793417,0.2110481,0.2182139,8/3/21,light,5,,
Female,0.18668922,0.1343688,1.010783387,1168,32.48122,15.885,yes water,18:00:04,0.00989555,0.01792208,0.1047211,0.1469019,0.148486,8/3/21,light,6,,
Female,0.27014239,0.1085025,1.094240529,1155,32.48682,17.137,yes water,18:04:04,0.009735077,0.02128727,0.02265243,0.2087605,0.2284342,8/3/21,light,6,,
Female,0.300937262,0.12252042,1.068465437,1010,32.46268,18.747,yes water,18:20:04,0.01080094,0.01419922,0.01834431,0.2338523,0.2498631,8/3/21,light,6,,
Female,0.160183287,0.13123098,1.287308608,1168,32.43262,15.885,yes water,18:24:04,0.008759058,0.01732802,0.03158278,0.1188593,0.1530086,8/3/21,light,6,,
Female,0.237942851,0.10769052,1.001801699,1155,32.41902,17.137,yes water,18:28:04,0.009251374,0.02935826,0.0282272,0.1876007,0.1879387,8/3/21,light,6,,
Female,0.346147301,0.12011634,1.016991474,1010,32.42453,18.747,yes water,18:32:04,0.009652213,0.02620904,0.01775071,0.272007,0.2766288,8/3/21,light,6,,
Female,0.252743469,0.1321566,1.037775673,1168,32.44947,15.885,yes water,18:48:04,0.0129048,0.01335623,0.02194529,0.1977119,0.2051806,8/3/21,light,6,,
Female,0.183525845,0.12012306,0.985214616,1010,32.4678,18.747,yes water,18:52:04,0.0115338,0.01031606,0.03455522,0.1452245,0.1430773,8/3/21,light,6,,
Female,0.233687997,0.11347638,1.705830173,1155,32.54659,17.137,yes water,19:00:04,0.01016918,0.02228686,0.01848148,0.1596282,0.2722986,8/3/21,light,7,,
Female,0.827741343,0.12777174,0.933826683,1010,32.54127,18.747,yes water,19:08:04,0.06971542,0.06845636,0.05141169,0.6624785,0.6186401,8/3/21,light,7,,
Female,0.146528014,0.12798558,1.478058633,1168,32.4322,15.885,yes water,19:20:04,0.007480733,0.02427301,0.03186676,0.1046129,0.154624,8/3/21,light,7,,
Female,0.331646447,0.12987354,0.872530002,1010,32.42605,18.747,yes water,19:30:05,0.01026535,0.01406773,0.03340037,0.2690994,0.2347973,8/3/21,light,7,,
Female,0.199513617,0.12874842,1.028154236,1168,32.39592,15.885,yes water,19:38:05,0.007435577,0.0187748,0.1156428,0.1563992,0.1608025,8/3/21,light,7,,
Female,0.274069975,0.11025264,0.911557275,1155,32.49068,17.137,yes water,19:46:05,0.01069817,0.01660529,0.03124251,0.2204421,0.2009456,8/3/21,light,7,,
Female,0.250014943,0.1234365,0.783414637,1168,32.46405,15.885,yes water,19:50:05,0.01188446,0.02698466,0.0208711,0.2070223,0.1621843,8/3/21,light,7,,
Female,0.295963813,0.12527244,1.00146767,1168,32.54044,15.885,yes water,19:58:05,0.009976467,0.01143043,0.0417708,0.2333631,0.2337056,8/3/21,light,7,,
Female,0.56952381,0.053392368,0.810524696,1010,21.5696,18.747,yes water,6:02:01,0.01075425,0.01393762,0.01367461,0.4686653,0.3798648,8/3/21,T1,6,,
Female,0.749870519,0.08310444,0.899460396,1155,21.62363,17.137,yes water,6:14:01,0.01767969,0.06611294,0.03514345,0.6047766,0.5439726,8/3/21,T1,6,,
Female,0.431425308,0.050084634,0.811720471,1010,21.57448,18.747,yes water,6:18:01,0.01004352,0.01415681,0.02132943,0.354926,0.2881007,8/3/21,T1,6,,
Female,0.583807964,0.07837338,0.825447386,1155,21.56573,17.137,yes water,6:22:01,0.0100526,0.02296776,0.0135861,0.4787863,0.3952129,8/3/21,T1,6,,
Female,0.561121317,0.07857228,0.870643922,1155,22.10363,17.137,yes water,6:30:01,0.009085249,0.03413406,0.02064307,0.45549,0.3965696,8/3/21,T1,6,,
Female,1.232022678,0.10310256,0.87238878,1168,22.35727,15.885,yes water,6:34:01,0.03148262,0.06110304,0.0253811,0.9997005,0.8721275,8/3/21,T1,6,,
Female,0.915664094,0.12059394,0.88448322,1168,23.35642,15.885,yes water,6:50:01,0.01592554,0.02894371,0.01868048,0.7409772,0.6553819,8/3/21,T1,6,,
Female,0.641259351,0.09155172,0.803868411,1155,23.81495,17.137,yes water,6:58:01,0.01457984,0.01630464,0.01611385,0.5285013,0.4248455,8/3/21,T1,6,,
Female,0.533380077,0.06790062,0.814840349,1010,24.75042,18.747,yes water,7:14:01,0.00825838,0.01354544,0.02421725,0.4384897,0.3572991,8/3/21,T1,7,,
Female,0.487142428,0.0766041,0.876455991,1010,25.25938,18.747,yes water,7:22:01,0.008887892,0.01926403,0.02770392,0.39492,0.34613,8/3/21,T1,7,,
Female,0.466567147,0.15618654,0.81525186,1168,25.75587,15.885,yes water,7:30:01,0.0109521,0.01443468,0.03031978,0.383527,0.3126711,8/3/21,T1,7,,
Female,0.578737323,0.12878892,0.876217391,1155,26.02873,17.137,yes water,7:34:01,0.01171695,0.02010966,0.03037007,0.4692,0.4111212,8/3/21,T1,7,,
Female,0.490282397,0.09953712,0.834965293,1010,27.03598,18.747,yes water,7:50:01,0.009983546,0.03475645,0.0327606,0.401215,0.3350006,8/3/21,T1,7,,
Female,0.422768331,0.17177448,0.863915304,1168,27.28744,15.885,yes water,7:54:01,0.008395034,0.01803688,0.04420927,0.3437036,0.2969308,8/3/21,T1,7,,
Female,0.493297326,0.14923368,0.828396729,1155,27.48485,17.137,yes water,7:58:01,0.01249392,0.02098738,0.04009572,0.404286,0.3349092,8/3/21,T1,7,,
Female,0.388990225,0.11958354,0.888356131,1010,27.71972,18.747,yes water,8:02:01,0.01023705,0.01369531,0.02526305,0.3145063,0.2793936,8/3/21,T1,8,,
Female,0.194017906,0.18355332,1.762477444,1168,28.7548,15.885,yes water,8:18:01,0.01534606,0.04176762,0.3481103,0.1311206,0.2310971,8/3/21,T1,8,,
Female,0.364846546,0.13535964,0.770455707,1010,28.86674,18.747,yes water,8:22:01,0.006935008,0.01150495,0.02285306,0.3030108,0.2334564,8/3/21,T1,8,,
Female,0.499177001,0.19379604,0.827555684,1155,29.55203,17.137,yes water,8:30:01,0.01009341,0.02336153,0.04621993,0.4091831,0.3386218,8/3/21,T1,8,,
Female,0.31304785,0.15640758,1.040448862,1010,29.99545,18.747,yes water,8:38:01,0.00934089,0.008681001,0.03339494,0.2447436,0.2546432,8/3/21,T1,8,,
Female,0.288794826,0.2330271,0.91167878,1168,30.80202,15.885,yes water,8:50:01,0.01067928,0.01065166,0.05361143,0.2322794,0.2117642,8/3/21,T1,8,,
Female,0.414606979,0.1462017,1.024364248,1010,32.45927,18.747,yes water,20:02:05,0.01208757,0.02167846,0.02430543,0.3252799,0.3332051,8/3/21,T2,8,,
Female,0.380613665,0.10242978,1.1579561,1155,32.45095,17.137,yes water,20:14:05,0.009726034,0.01688618,0.01969306,0.290161,0.3359937,8/3/21,T2,8,,
Female,0.622073324,0.1397892,1.060152832,1010,32.4261,18.747,yes water,20:18:05,0.03231771,0.05395582,0.03181696,0.4842698,0.5134,8/3/21,T2,8,,
Female,0.752175925,0.1091883,0.997356869,1155,32.42908,17.137,yes water,20:22:05,0.01868624,0.01874257,0.02697187,0.5936142,0.5920452,8/3/21,T2,8,,
Female,0.853341871,0.11402898,0.947744516,1155,30.6618,17.137,yes water,20:30:05,0.04048638,0.04477527,0.01117086,0.6808606,0.6452819,8/3/21,T2,8,,
Female,0.617152725,0.11948442,0.861508327,1168,29.79557,15.885,yes water,20:34:05,0.02524706,0.02591937,0.02406636,0.5020078,0.4324839,8/3/21,T2,8,,
Female,0.659190121,0.056462628,0.915126286,1168,27.11745,15.885,yes water,20:50:05,0.02166298,0.03148289,0.0219322,0.5297824,0.4848178,8/3/21,T2,8,,
Female,0.746936362,0.003802492,0.881307341,1155,25.80172,17.137,yes water,20:58:05,0.01901772,0.02767935,0.02707211,0.6048706,0.5330769,8/3/21,T2,8,,
Female,0.869611249,0.016304838,0.82400057,1155,21.23747,17.77,yes water,0:00:06,0.0154413,0.0400752,0.01992322,0.7134114,0.5878514,8/4/21,dark,12,,
Female,1.098913399,0.04797543,0.848553127,1168,21.22309,15.677,yes water,0:04:06,0.01801394,0.03233819,0.01993475,0.8965091,0.7607356,8/4/21,dark,12,,
Female,1.094822037,0.049186158,0.860637144,1168,21.23387,15.677,yes water,0:20:06,0.01200159,0.0154766,0.01895602,0.8907316,0.7665967,8/4/21,dark,12,,
Female,1.017876239,0.038390496,0.840976314,1155,21.37417,17.77,yes water,0:28:06,0.0242457,0.02342837,0.01123276,0.8318264,0.6995463,8/4/21,dark,12,,
Female,0.748256601,0.023717736,0.851498227,1010,21.45555,19.333,yes water,0:44:06,0.02400138,0.04510316,0.01139885,0.6100311,0.5194404,8/4/21,dark,12,,
Female,1.187689006,0.039571776,0.962032571,1010,21.36823,19.333,yes water,0:52:06,0.05148604,0.05020042,0.01595696,0.944636,0.9087706,8/4/21,dark,12,,
Female,1.027315048,0.059647764,0.83669635,1168,21.33397,15.677,yes water,1:00:06,0.0139064,0.02999455,0.01495425,0.8403566,0.7031233,8/4/21,dark,1,,
Female,1.272146498,0.038895294,0.850863113,1155,21.47262,17.77,yes water,1:04:06,0.0127489,0.03256629,0.01869973,1.037292,0.8825935,8/4/21,dark,1,,
Female,0.801023001,0.038165352,0.891610826,1010,21.4125,19.333,yes water,1:20:06,0.0136482,0.0238025,0.01869784,0.6471698,0.5770236,8/4/21,dark,1,,
Female,1.031937912,0.07062282,0.838366311,1168,21.37473,15.677,yes water,1:24:06,0.01798234,0.0182112,0.01979003,0.8438179,0.7074285,8/4/21,dark,1,,
Female,0.958727563,0.0425178,0.80305218,1155,21.34773,17.77,yes water,1:28:06,0.0317384,0.05488592,0.02386929,0.7902941,0.6346474,8/4/21,dark,1,,
Female,1.100043328,0.050895318,0.958061987,1010,21.37482,19.333,yes water,1:32:06,0.01467321,0.02340686,0.02175813,0.8756948,0.8389699,8/4/21,dark,1,,
Female,1.037350406,0.06854556,0.857199112,1168,21.44498,15.677,yes water,1:48:06,0.01184644,0.01171401,0.01796275,0.8446299,0.724016,8/4/21,dark,1,,
Female,0.637907332,0.044534142,0.877713533,1010,21.42348,19.333,yes water,1:52:06,0.01045287,0.01761459,0.0232245,0.5169967,0.453775,8/4/21,dark,1,,
Female,0.820318206,0.03596331,0.83300707,1155,21.41242,17.77,yes water,2:00:06,0.01465449,0.02212269,0.01908386,0.6715937,0.5594423,8/4/21,dark,2,,
Female,0.688762406,0.045115518,0.877955957,1010,21.49592,19.333,yes water,2:08:06,0.01176923,0.0160118,0.02305508,0.5581821,0.4900593,8/4/21,dark,2,,
Female,0.964520144,0.07533876,0.902791166,1168,21.45512,15.677,yes water,2:20:06,0.01974026,0.02387361,0.02082178,0.7773131,0.7017514,8/4/21,dark,2,,
Female,0.958632486,0.053663214,0.928199993,1010,21.41182,19.333,yes water,2:30:07,0.01395531,0.03112306,0.01711934,0.7681977,0.7130411,8/4/21,dark,2,,
Female,0.983933389,0.08261634,0.872960767,1168,21.48248,15.677,yes water,2:38:07,0.01716607,0.01421958,0.01758395,0.7982904,0.6968762,8/4/21,dark,2,,
Female,0.765367031,0.033635676,0.849499106,1155,21.48264,17.77,yes water,2:46:07,0.01142289,0.02253798,0.01372699,0.6242634,0.5303112,8/4/21,dark,2,,
Female,0.982103523,0.0846117,0.865814008,1168,21.45065,15.677,yes water,2:50:07,0.01554273,0.03404779,0.01327591,0.7980915,0.6909988,8/4/21,dark,2,,
Female,1.004187201,0.0880044,0.909928926,1168,21.49727,15.677,yes water,2:58:07,0.01845484,0.03691554,0.01891816,0.8079897,0.7352132,8/4/21,dark,2,,
Female,0.618437226,0.0550776,0.818438996,1010,21.5022,19.333,yes water,3:02:07,0.01124387,0.02072756,0.01183582,0.5079973,0.4157648,8/4/21,dark,3,,
Female,0.910448474,0.03562119,0.872214398,1155,21.46015,17.77,yes water,3:14:07,0.01605348,0.0270821,0.01875071,0.7387945,0.6443872,8/4/21,dark,3,,
Female,0.762839143,0.052002732,0.846044037,1010,21.42974,19.333,yes water,3:18:07,0.02351356,0.02088075,0.02195776,0.6226891,0.5268224,8/4/21,dark,3,,
Female,1.069903545,0.040797936,0.944504125,1155,21.4639,17.77,yes water,3:22:07,0.05962623,0.0529898,0.02223707,0.8542635,0.8068554,8/4/21,dark,3,,
Female,1.082601071,0.040694796,0.864987028,1155,21.361,17.77,yes water,3:30:07,0.05621979,0.09096281,0.01292053,0.8799236,0.7611225,8/4/21,dark,3,,
Female,0.966874743,0.0830034,0.901638774,1168,21.3477,15.677,yes water,3:34:07,0.01341214,0.02076159,0.02531175,0.7794118,0.7027479,8/4/21,dark,3,,
Female,0.98184342,0.08540508,0.866335492,1168,21.50987,15.677,yes water,3:50:07,0.0160091,0.02495787,0.01477465,0.7977862,0.6911505,8/4/21,dark,3,,
Female,0.855190691,0.031868424,0.810001836,1155,21.50322,17.77,yes water,3:58:07,0.02280524,0.02539693,0.01923426,0.7038268,0.570101,8/4/21,dark,3,,
Female,0.863372601,0.050630322,0.91083042,1010,21.46684,19.333,yes water,4:14:07,0.009278362,0.01875575,0.01753387,0.6945474,0.6326149,8/4/21,dark,4,,
Female,1.055826462,0.055655532,0.901222679,1010,21.45668,19.333,yes water,4:22:07,0.01784516,0.03325024,0.01369504,0.8511964,0.7671175,8/4/21,dark,4,,
Female,0.96252951,0.08477436,0.860338802,1168,21.53123,15.677,yes water,4:30:07,0.01083662,0.02375579,0.02053642,0.7831531,0.673777,8/4/21,dark,4,,
Female,1.083549734,0.038747886,0.874364058,1155,21.52238,17.77,yes water,4:34:07,0.03681702,0.06569383,0.0266899,0.8788337,0.7684206,8/4/21,dark,4,,
Female,0.663434818,0.0694398,0.902020855,1010,21.49297,19.333,yes water,4:50:07,0.01358966,0.01844192,0.01845659,0.5347587,0.4823635,8/4/21,dark,4,,
Female,0.811082073,0.08954004,0.842097305,1168,21.5237,15.677,yes water,4:54:07,0.05823138,0.08068784,0.09032868,0.6626619,0.5580258,8/4/21,dark,4,,
Female,0.812770293,0.04210356,0.864323967,1155,21.43772,17.77,yes water,4:58:07,0.03264464,0.0517637,0.01510573,0.6607077,0.5710655,8/4/21,dark,4,,
Female,0.692709665,0.06479028,0.906565202,1010,21.53712,19.333,yes water,5:02:07,0.01141746,0.02315475,0.01743684,0.5577879,0.5056711,8/4/21,dark,5,,
Female,0.908852916,0.09031254,0.875724471,1168,21.40133,15.677,yes water,5:18:07,0.02194997,0.02857505,0.02466851,0.7369166,0.6453359,8/4/21,dark,5,,
Female,0.820331589,0.058969452,0.82238225,1010,21.55475,19.333,yes water,5:22:07,0.01302312,0.02231304,0.01934156,0.6732317,0.5536538,8/4/21,dark,5,,
Female,0.862162769,0.043311252,0.803201064,1155,21.55065,17.77,yes water,5:30:07,0.01412707,0.02551553,0.02454684,0.71067,0.5708109,8/4/21,dark,5,,
Female,0.557497398,0.06350466,0.837256662,1010,21.50305,19.333,yes water,5:38:07,0.01370297,0.01797055,0.01768222,0.4559818,0.3817738,8/4/21,dark,5,,
Female,0.909902017,0.0895419,0.862565287,1168,21.50652,15.677,yes water,5:50:07,0.02419204,0.03564199,0.02350578,0.7399608,0.6382645,8/4/21,dark,5,,
Female,1.027649096,-0.003594192,0.931331122,1155,25.3918,17.77,yes water,21:00:12,0.03637274,0.03276217,0.037878,0.8229303,0.7664206,8/4/21,dark,9,,
Female,0.793445345,0.06957678,0.888424652,1168,24.8442,15.677,yes water,21:04:12,0.02203149,0.02123658,0.03763145,0.6415064,0.5699301,8/4/21,dark,9,,
Female,0.891259348,0.041717718,0.872867962,1168,23.09698,15.677,yes water,21:20:12,0.02185611,0.03503585,0.02769745,0.7231167,0.6311854,8/4/21,dark,9,,
Female,0.817138054,-0.08375388,0.868559206,1155,22.55252,17.77,yes water,21:28:12,0.01281004,0.01654411,0.02093794,0.6636235,0.5763963,8/4/21,dark,9,,
Female,0.871067209,-0.019528128,0.905776076,1010,21.87952,19.333,yes water,21:44:12,0.03699906,0.03282215,0.0147245,0.7015299,0.635429,8/4/21,dark,9,,
Female,0.648967325,-0.018799236,0.897794622,1010,21.54403,19.333,yes water,21:52:12,0.008679847,0.02041183,0.01992137,0.5235928,0.4700788,8/4/21,dark,9,,
Female,0.978977216,0.08736546,0.886786791,1168,21.35394,15.677,yes water,22:00:12,0.01623907,0.02870803,0.02412818,0.7918016,0.7021592,8/4/21,dark,10,,
Female,0.80094576,-0.055247538,0.908349363,1155,21.261,17.77,yes water,22:04:12,0.01048887,0.02616964,0.01652359,0.6446851,0.5855993,8/4/21,dark,10,,
Female,0.943898483,0.001607487,0.892648907,1010,20.89913,19.333,yes water,22:20:12,0.01295521,0.02766491,0.02618026,0.7624254,0.6805782,8/4/21,dark,10,,
Female,1.042846498,0.1144728,0.899744189,1168,20.84823,15.677,yes water,22:24:12,0.01371482,0.01107983,0.04151411,0.8410106,0.7566944,8/4/21,dark,10,,
Female,0.875129998,-0.040112544,0.894704752,1155,20.78783,17.77,yes water,22:28:12,0.01211323,0.0223696,0.02158735,0.7065523,0.6321557,8/4/21,dark,10,,
Female,1.14365027,-0.031077432,0.922314033,1010,21.09394,19.333,yes water,22:32:12,0.03177752,0.03967516,0.02086014,0.9176638,0.8463742,8/4/21,dark,10,,
Female,0.808197972,0.21451242,0.962221206,1168,21.09152,15.677,yes water,22:48:12,0.03547538,0.05463069,0.04979616,0.6427786,0.6184952,8/4/21,dark,10,,
Female,0.57717629,0.014441298,0.976818416,1010,20.78065,19.333,yes water,22:52:12,0.00968242,0.01322994,0.02721666,0.4575658,0.4469587,8/4/21,dark,10,,
Female,0.809178036,-0.021045024,0.92105029,1155,20.81972,17.77,yes water,23:00:12,0.01447709,0.02361429,0.02086925,0.6494666,0.5981914,8/4/21,dark,11,,
Female,0.67569926,0.012801294,0.910703596,1010,21.19252,19.333,yes water,23:08:12,0.01207749,0.02719238,0.01957951,0.5435874,0.495047,8/4/21,dark,11,,
Female,1.03619669,0.2978796,0.90477672,1168,21.0839,15.677,yes water,23:20:12,0.03895391,0.06187054,0.03942271,0.8347066,0.7552231,8/4/21,dark,11,,
Female,0.675738621,0.023061588,0.918216749,1010,21.10968,19.333,yes water,23:30:13,0.01170765,0.02554675,0.01685166,0.5427077,0.4983233,8/4/21,dark,11,,
Female,0.920130534,0.346491,0.912199296,1168,21.15455,15.677,yes water,23:38:13,0.01479623,0.01453096,0.05161913,0.7399804,0.6750096,8/4/21,dark,11,,
Female,0.967952338,0.007026294,0.904189848,1155,21.22013,17.77,yes water,23:46:13,0.01267454,0.02358904,0.02359207,0.7798349,0.7051188,8/4/21,dark,11,,
Female,1.043476083,0.3839649,0.931735009,1168,21.25377,15.677,yes water,23:50:13,0.01578707,0.02825921,0.06248764,0.8355293,0.7784919,8/4/21,dark,11,,
Female,1.003517092,0.39078456,0.866004715,1168,21.15307,15.677,yes water,23:58:13,0.01862124,0.0247397,0.03415616,0.8154578,0.7061903,8/4/21,dark,11,,
Female,0.334456354,0.21596754,1.027611998,1155,31.48818,17.77,yes water,9:00:08,0.01128104,0.01943737,0.05115755,0.2622121,0.2694523,8/4/21,light,9,,
Female,0.268598121,0.22159902,0.988298876,1010,31.81942,19.333,yes water,9:08:08,0.008643363,0.0182741,0.02837407,0.2123984,0.2099131,8/4/21,light,9,,
Female,0.367229083,0.25974204,1.11601407,1168,32.62355,15.677,yes water,9:20:08,0.01758625,0.02639796,0.3861632,0.2824666,0.3152367,8/4/21,light,9,,
Female,0.231960557,0.25464318,1.157949054,1010,32.6395,19.333,yes water,9:30:09,0.009998299,0.01903939,0.1506331,0.1768355,0.2047665,8/4/21,light,9,,
Female,0.24830054,0.28534104,0.973150717,1168,32.57727,15.677,yes water,9:38:09,0.0102777,0.01489129,0.04110875,0.1970034,0.191714,8/4/21,light,9,,
Female,0.250613718,0.26263902,1.1658964,1155,32.48317,17.77,yes water,9:46:09,0.007225615,0.01615355,0.04336138,0.1907347,0.2223769,8/4/21,light,9,,
